,temp,objective,weight,percent_annealed
0,4000,30914.0,2044.5,0.9401279707495429
1,3900,29435.600000000002,1964.5000000000002,0.9450236966824644
2,3800,31240.2,2059.5,0.9502133712660028
3,3700,36969.4,2354.5,0.9407649253731343
4,3600,33188.50000000001,2159.1000000000004,0.9341486359360301
5,3500,30365.5,2014.2,0.9469445760303173
6,3400,30711.299999999996,2034.3999999999999,0.9346099953292853
7,3300,30339.2,2016.2,0.9345488546049556
8,3200,34330.8,2218.3,0.925635103926097
9,3100,34806.6,2239.8,0.9311627906976744
10,3000,30462.8,2023.6,0.9387947269303202
11,2900,27334.2,1863.6,0.9241443108233117
12,2800,32335.3,2118.1,0.9201468563561267
13,2700,31686.399999999998,2084.7,0.9220839096357769
14,2600,32411.4,2120.6,0.9159049360146252
15,2500,29964.6,1993.4,0.9212598425196851
16,2400,28289.8,1909.1,0.9079726651480637
17,2300,29543.300000000003,1973.1000000000001,0.9202566452795601
18,2200,26414.5,1815.4,0.9081400636653024
19,2100,31827.3,2091.0,0.8992386923421406
20,2000,32924.7,2147.3,0.9154865235267245
21,1900,29716.200000000004,1980.5000000000002,0.9011786038077969
22,1800,31900.0,2093.4,0.8870682019486271
23,1700,30728.999999999996,2034.3999999999999,0.892904953145917
24,1600,27351.7,1865.2,0.8592943201376936
25,1500,27025.900000000005,1847.1000000000001,0.8665797479356802
26,1400,27614.2,1876.0,0.8721183123096998
27,1300,30227.09999999999,2010.3999999999996,0.851271186440678
28,1200,28670.4,1925.9,0.8297872340425532
29,1100,28098.700000000004,1898.8000000000002,0.8418839360807401
30,1000,25579.6,1774.6,0.8136975132490828
31,900,28926.09999999999,1940.2999999999997,0.8033640368442131
32,800,26006.1,1794.3,0.7862776025236593
33,700,25377.199999999997,1760.3999999999999,0.7338472834067548
34,600,24359.9,1708.0,0.6793607616456987
35,500,23157.899999999998,1648.1999999999998,0.6510721247563352
36,400,20194.0,1502.0,0.6109068627450981
37,300,17615.2,1365.7,0.5084269662921348
38,200,6723.7,811.5,0.36682113067655236
39,100,914.799999999999,517.3,0.2292935094773119
40,90,701.9999999999991,504.29999999999995,0.22093023255813954
41,80,640.8,494.9,0.23115113728206904
42,70,1182.4000000000015,530.3000000000001,0.21583432207960307
43,60,652.2,493.7,0.21616052060737528
44,50,667.3999999999997,503.7,0.21366688325752653
45,40,862.3,509.0,0.21657291215923843
46,30,658.3999999999993,501.09999999999997,0.19798856241372512
47,20,637.4,495.5,0.18529493471617742
48,10,555.9,496.9,0.1488524103097378
49,9,544.7,498.80000000000007,0.13995140576188822
50,8,528.2,498.7,0.13159958180867748
51,7,455.4,480.6,0.12266099635479952
52,6,538.8,492.6,0.10947908703723927
53,5,505.3,493.1,0.09154513652264777
54,4,435.5,499.6,0.07311725801147367
55,3,429.7999999999986,500.19999999999993,0.05641820487529942
56,2,342.0,499.7,0.029622957148372153
57,1,286.5,499.7,0.009031053707020509
58,0.99,298.7000000000005,500.1,0.008545715798230356
59,0.98,280.60000000000014,499.99999999999994,0.007278130351566435
60,0.97,277.69999999999993,499.1,0.005581114714533524
61,0.96,287.0,497.4,0.006516870895503611
62,0.95,283.0999999999999,498.20000000000005,0.006542361792607131
63,0.94,287.60000000000036,500.1,0.006289466401670482
