,temp,objective,weight,percent_annealed
0,4000,31008.40000000001,2052.2000000000003,0.9480937069361507
1,3400.0,28819.7,1933.6,0.9370300751879699
2,2890.0,30897.9,2042.2,0.9311627906976744
3,2456.5,29948.7,1992.0,0.9152542372881356
4,2088.025,28389.799999999996,1915.8999999999999,0.9028028933092225
5,1774.82125,30793.699999999997,2037.8999999999999,0.8855501546619532
6,1508.5980625,30938.0,2045.0,0.8718505647263249
7,1282.308353125,28777.7,1935.7,0.8551160791057609
8,1089.96210015625,27465.400000000005,1867.8000000000002,0.8308395677472984
9,926.4677851328125,25219.5,1751.0,0.8053204353083434
10,787.4976173628907,29423.999999999996,1968.6999999999998,0.7745173745173746
11,669.3729747584571,25269.3,1755.3,0.7202746657029273
12,568.9670285446884,22904.5,1634.8,0.6968215158924206
13,483.6219742629852,17738.3,1369.8,0.6319974554707379
14,411.07867812353743,23270.5,1651.0,0.6031175059952039
15,349.4168764050068,16973.499999999996,1332.1999999999998,0.5544719977709669
16,297.00434494425576,13560.5,1162.0,0.5011298016570425
17,252.4536932026174,12007.199999999999,1079.1,0.4519121973297126
18,214.58563922222478,11997.300000000003,1076.8000000000002,0.39768878262602114
19,182.39779333889106,6370.300000000002,795.4000000000001,0.3484107579462103
20,155.0381243380574,2808.0,612.0,0.29388297872340424
21,131.78240568734878,4453.9,699.5,0.2551085163091763
22,112.01504483424647,947.3999999999995,516.4,0.2443140132061629
23,95.2127881091095,658.3,486.1,0.22962791236814653
24,80.93086989274308,621.2,480.9,0.21539616168114079
25,68.79123940883161,660.5000000000005,501.1,0.22082920928186517
26,58.47255349750687,627.7,490.5,0.2145918148703664
27,49.70167047288084,593.6,498.40000000000003,0.21370882040382572
28,42.24641990194871,571.0,498.59999999999997,0.20430544272948822
29,35.9094569166564,618.7,488.1,0.20083515609465102
30,30.523038379157942,599.2,495.2,0.1980217606330366
31,25.94458262228425,585.1,490.59999999999997,0.2011027568922306
32,22.052895228941612,638.5999999999987,500.69999999999993,0.1861431870669746
33,18.74496094460037,630.7999999999995,501.9,0.18322924320352682
34,15.933216802910312,599.3,494.7,0.1715235173824131
35,13.543234282473765,526.6,498.90000000000003,0.161605640573672
36,11.511749140102701,592.5,497.59999999999997,0.15599597429743747
37,9.784986769087295,602.1,479.09999999999997,0.1470523617722446
38,8.317238753724201,516.7,499.29999999999995,0.13009607894053493
39,7.069652940665571,522.1,483.4,0.11902060316512392
40,6.009204999565735,510.8,490.9,0.108001070377308
41,5.107824249630874,456.0,491.3,0.09461870773854245
42,4.341650612186243,465.10000000000036,500.1,0.0783390410958904
43,3.690403020358306,396.0,496.5,0.06619144602851323
44,3.13684256730456,403.9,496.59999999999997,0.05507523939808481
45,2.6663161822088757,394.5,489.69999999999993,0.04453082200714789
46,2.2663687548775444,367.5,500.0,0.035789146805372256
47,1.9264134416459127,335.4000000000001,496.2,0.02661947991998769
48,1.6374514253990258,323.0,499.79999999999995,0.019282693973202914
49,1.391833711589172,304.5,494.4,0.014061312389156321
50,1.1830586548507962,303.20000000000005,499.49999999999994,0.01101622113295265
51,1.0055998566231767,292.9000000000001,499.6,0.006163211913865969
52,0.8547598781297002,290.9,497.70000000000005,0.0048736371401296285
53,0.7265458964102451,287.4000000000001,500.0,0.0024056532852202678
54,0.6175640119487084,285.70000000000005,497.79999999999995,0.002430834001603849
55,0.524929410156402,283.5,499.6,0.0016276856813742676
56,0.44618999863294173,282.9000000000001,499.0,0.0009759515527639448
57,0.3792614988380005,283.29999999999995,499.9,0.0003751406777541578
58,0.3223722740123004,284.70000000000005,499.5,0.00022505063639318847
59,0.27401643291045535,283.29999999999995,499.9,0.0003751406777541578
60,0.23291396797388705,283.29999999999995,499.9,5.000250012500625e-05
61,0.19797687277780399,283.29999999999995,499.9,2.500062501562539e-05
62,0.1682803418611334,283.29999999999995,499.9,0.0
